Displ,Cyl,Trans,Drive,Fuel,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,Year,Car_Make,Car_Model,IsHybrid
3.7,6.0,SemiAuto-7,4WD,Gasoline,small car,5,18.0,25,20,5,2013,INFINITI,G37x,Not Hybrid
3.7,6.0,SemiAuto-7,4WD,Gasoline,midsize car,5,18.0,25,20,5,2013,INFINITI,G37x,Not Hybrid
3.7,6.0,SemiAuto-7,4WD,Gasoline,small car,6,18.0,25,20,5,2013,INFINITI,G37x,Not Hybrid
3.7,6.0,SemiAuto-7,4WD,Gasoline,midsize car,6,18.0,25,20,5,2013,INFINITI,G37x,Not Hybrid
3.5,6.0,SCV-6,4WD,Gasoline,small SUV,5,18.0,23,20,5,2013,INFINITI,JX35 AWD,Not Hybrid
3.5,6.0,SCV-6,4WD,Gasoline,small SUV,6,18.0,23,20,5,2013,INFINITI,JX35 AWD,Not Hybrid
3.5,6.0,SCV-6,2WD,Gasoline,small SUV,5,18.0,24,21,5,2013,INFINITI,JX35 FWD,Not Hybrid
3.5,6.0,SCV-6,2WD,Gasoline,small SUV,6,18.0,24,21,5,2013,INFINITI,JX35 FWD,Not Hybrid
3.5,6.0,SemiAuto-7,2WD,Gasoline,midsize car,5,27.0,32,29,8,2013,INFINITI,M35h,Not Hybrid
3.5,6.0,SemiAuto-7,2WD,Gasoline,midsize car,6,27.0,32,29,8,2013,INFINITI,M35h,Not Hybrid
3.7,6.0,SemiAuto-7,2WD,Gasoline,midsize car,5,18.0,26,21,5,2013,INFINITI,M37,Not Hybrid
3.7,6.0,SemiAuto-7,2WD,Gasoline,midsize car,6,18.0,26,21,5,2013,INFINITI,M37,Not Hybrid
3.7,6.0,SemiAuto-7,4WD,Gasoline,midsize car,5,17.0,24,20,5,2013,INFINITI,M37x,Not Hybrid
3.7,6.0,SemiAuto-7,4WD,Gasoline,midsize car,6,17.0,24,20,5,2013,INFINITI,M37x,Not Hybrid
5.6,8.0,SemiAuto-7,2WD,Gasoline,midsize car,5,16.0,24,19,4,2013,INFINITI,M56,Not Hybrid
5.6,8.0,SemiAuto-7,2WD,Gasoline,midsize car,6,16.0,24,19,4,2013,INFINITI,M56,Not Hybrid
5.6,8.0,SemiAuto-7,4WD,Gasoline,midsize car,5,16.0,23,18,4,2013,INFINITI,M56x,Not Hybrid
5.6,8.0,SemiAuto-7,4WD,Gasoline,midsize car,6,16.0,23,18,4,2013,INFINITI,M56x,Not Hybrid
5.6,8.0,SemiAuto-7,4WD,Gasoline,standard SUV,5,14.0,20,16,3,2013,INFINITI,QX56,Not Hybrid
5.6,8.0,SemiAuto-7,2WD,Gasoline,standard SUV,5,14.0,20,16,3,2013,INFINITI,QX56,Not Hybrid
3.0,6.0,SemiAuto-8,4WD,Gasoline,large car,5,16.0,24,19,4,2013,JAGUAR,Jaguar XJ LWB,Not Hybrid
3.0,6.0,SemiAuto-8,4WD,Gasoline,large car,6,16.0,24,19,4,2013,JAGUAR,Jaguar XJ LWB,Not Hybrid
3.0,6.0,SemiAuto-8,2WD,Gasoline,large car,5,17.0,27,20,5,2013,JAGUAR,Jaguar XJ LWB,Not Hybrid
3.0,6.0,SemiAuto-8,2WD,Gasoline,large car,6,17.0,27,20,5,2013,JAGUAR,Jaguar XJ LWB,Not Hybrid
5.0,8.0,SemiAuto-8,2WD,Gasoline,large car,5,15.0,23,18,4,2013,JAGUAR,Jaguar XJ LWB,Not Hybrid
5.0,8.0,SemiAuto-8,2WD,Gasoline,large car,5,16.0,25,19,4,2013,JAGUAR,Jaguar XJ LWB,Not Hybrid
5.0,8.0,SemiAuto-8,2WD,Gasoline,large car,6,15.0,23,18,4,2013,JAGUAR,Jaguar XJ LWB,Not Hybrid
5.0,8.0,SemiAuto-8,2WD,Gasoline,large car,6,16.0,25,19,4,2013,JAGUAR,Jaguar XJ LWB,Not Hybrid
2.0,4.0,SemiAuto-8,2WD,Gasoline,midsize car,5,19.0,30,23,6,2013,JAGUAR,XF,Not Hybrid
2.0,4.0,SemiAuto-8,2WD,Gasoline,midsize car,6,19.0,30,23,6,2013,JAGUAR,XF,Not Hybrid
3.0,6.0,SemiAuto-8,4WD,Gasoline,midsize car,5,16.0,26,19,4,2013,JAGUAR,XF,Not Hybrid
3.0,6.0,SemiAuto-8,4WD,Gasoline,midsize car,6,16.0,26,19,4,2013,JAGUAR,XF,Not Hybrid
3.0,6.0,SemiAuto-8,2WD,Gasoline,midsize car,5,17.0,28,21,5,2013,JAGUAR,XF,Not Hybrid
3.0,6.0,SemiAuto-8,2WD,Gasoline,midsize car,6,17.0,28,21,5,2013,JAGUAR,XF,Not Hybrid
5.0,8.0,SemiAuto-8,2WD,Gasoline,midsize car,5,15.0,23,18,4,2013,JAGUAR,XF,Not Hybrid
5.0,8.0,SemiAuto-8,2WD,Gasoline,midsize car,6,15.0,23,18,4,2013,JAGUAR,XF,Not Hybrid
3.0,6.0,SemiAuto-8,4WD,Gasoline,large car,5,16.0,24,19,4,2013,JAGUAR,XJ,Not Hybrid
3.0,6.0,SemiAuto-8,4WD,Gasoline,large car,6,16.0,24,19,4,2013,JAGUAR,XJ,Not Hybrid
3.0,6.0,SemiAuto-8,2WD,Gasoline,large car,5,18.0,27,21,5,2013,JAGUAR,XJ,Not Hybrid
3.0,6.0,SemiAuto-8,2WD,Gasoline,large car,6,18.0,27,21,5,2013,JAGUAR,XJ,Not Hybrid
5.0,8.0,SemiAuto-8,2WD,Gasoline,large car,5,15.0,23,18,4,2013,JAGUAR,XJ,Not Hybrid
5.0,8.0,SemiAuto-8,2WD,Gasoline,large car,6,15.0,23,18,4,2013,JAGUAR,XJ,Not Hybrid
5.0,8.0,SemiAuto-6,2WD,Gasoline,small car,5,15.0,22,18,4,2013,JAGUAR,XK,Not Hybrid
5.0,8.0,SemiAuto-6,2WD,Gasoline,small car,5,16.0,24,19,4,2013,JAGUAR,XK,Not Hybrid
5.0,8.0,SemiAuto-6,2WD,Gasoline,small car,6,15.0,22,18,4,2013,JAGUAR,XK,Not Hybrid
5.0,8.0,SemiAuto-6,2WD,Gasoline,small car,6,16.0,24,19,4,2013,JAGUAR,XK,Not Hybrid
5.0,8.0,SemiAuto-6,2WD,Gasoline,small car,5,15.0,22,17,4,2013,JAGUAR,XK Convertible,Not Hybrid
5.0,8.0,SemiAuto-6,2WD,Gasoline,small car,5,16.0,22,18,4,2013,JAGUAR,XK Convertible,Not Hybrid
5.0,8.0,SemiAuto-6,2WD,Gasoline,small car,6,15.0,22,17,4,2013,JAGUAR,XK Convertible,Not Hybrid
5.0,8.0,SemiAuto-6,2WD,Gasoline,small car,6,16.0,22,18,4,2013,JAGUAR,XK Convertible,Not Hybrid
2.0,4.0,CVT,2WD,Gasoline,small SUV,6,22.0,28,24,6,2013,JEEP,Compass,Not Hybrid
2.0,4.0,Man-5,2WD,Gasoline,small SUV,5,23.0,30,26,7,2013,JEEP,Compass,Not Hybrid
2.4,4.0,CVT,4WD,Gasoline,small SUV,6,20.0,23,21,5,2013,JEEP,Compass,Not Hybrid
2.4,4.0,CVT,4WD,Gasoline,small SUV,6,21.0,26,23,6,2013,JEEP,Compass,Not Hybrid
2.4,4.0,CVT,2WD,Gasoline,small SUV,6,21.0,27,24,6,2013,JEEP,Compass,Not Hybrid
2.4,4.0,Man-5,4WD,Gasoline,small SUV,5,22.0,28,24,6,2013,JEEP,Compass,Not Hybrid
2.4,4.0,Man-5,2WD,Gasoline,small SUV,5,23.0,28,25,6,2013,JEEP,Compass,Not Hybrid
3.6,6.0,Auto-5,4WD,Ethanol,standard SUV,6,12.0,17/23,14/19,4,2013,JEEP,Grand Cherokee,Ethanol Hybrid
3.6,6.0,Auto-5,4WD,Gasoline,standard SUV,6,16.0,17/23,14/19,4,2013,JEEP,Grand Cherokee,Ethanol Hybrid
3.6,6.0,Auto-5,2WD,Ethanol,standard SUV,6,13.0,17/23,14/19,4,2013,JEEP,Grand Cherokee,Ethanol Hybrid
3.6,6.0,Auto-5,2WD,Gasoline,standard SUV,6,17.0,17/23,14/19,4,2013,JEEP,Grand Cherokee,Ethanol Hybrid
5.7,8.0,Auto-6,4WD,Gasoline,standard SUV,6,13.0,20,15,3,2013,JEEP,Grand Cherokee,Not Hybrid
5.7,8.0,Auto-6,2WD,Gasoline,standard SUV,6,14.0,20,16,3,2013,JEEP,Grand Cherokee,Not Hybrid
6.4,8.0,Auto-5,4WD,Gasoline,standard SUV,5,12.0,18,14,2,2013,JEEP,Grand Cherokee SRT8,Not Hybrid
2.0,4.0,CVT,2WD,Gasoline,small SUV,6,22.0,28,24,6,2013,JEEP,Patriot,Not Hybrid
2.0,4.0,Man-5,2WD,Gasoline,small SUV,5,23.0,30,26,7,2013,JEEP,Patriot,Not Hybrid
2.4,4.0,CVT,4WD,Gasoline,small SUV,6,20.0,23,21,5,2013,JEEP,Patriot,Not Hybrid
2.4,4.0,CVT,4WD,Gasoline,small SUV,6,21.0,26,23,6,2013,JEEP,Patriot,Not Hybrid
2.4,4.0,CVT,2WD,Gasoline,small SUV,6,21.0,27,24,6,2013,JEEP,Patriot,Not Hybrid
2.4,4.0,Man-5,4WD,Gasoline,small SUV,5,22.0,28,24,6,2013,JEEP,Patriot,Not Hybrid
2.4,4.0,Man-5,2WD,Gasoline,small SUV,5,23.0,28,25,6,2013,JEEP,Patriot,Not Hybrid
3.6,6.0,Auto-5,4WD,Gasoline,small SUV,6,16.0,20,18,4,2013,JEEP,Wrangler,Not Hybrid
3.6,6.0,Auto-5,4WD,Gasoline,small SUV,6,17.0,21,18,4,2013,JEEP,Wrangler,Not Hybrid
3.6,6.0,Man-6,4WD,Gasoline,small SUV,6,16.0,21,18,4,2013,JEEP,Wrangler,Not Hybrid
3.6,6.0,Man-6,4WD,Gasoline,small SUV,6,17.0,21,18,4,2013,JEEP,Wrangler,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,midsize car,5,26.0,36,29,8,2013,KIA,Forte,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,midsize car,6,26.0,36,29,8,2013,KIA,Forte,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,midsize car,9,26.0,36,29,8,2013,KIA,Forte,Not Hybrid
2.0,4.0,Man-6,2WD,Gasoline,midsize car,5,25.0,34,29,8,2013,KIA,Forte,Not Hybrid
2.0,4.0,Man-6,2WD,Gasoline,midsize car,6,25.0,34,29,8,2013,KIA,Forte,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,midsize car,5,23.0,32,26,7,2013,KIA,Forte,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,midsize car,6,23.0,32,26,7,2013,KIA,Forte,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,midsize car,9,23.0,32,26,7,2013,KIA,Forte,Not Hybrid
2.4,4.0,Man-6,2WD,Gasoline,midsize car,5,22.0,32,26,7,2013,KIA,Forte,Not Hybrid
2.4,4.0,Man-6,2WD,Gasoline,midsize car,6,22.0,32,26,7,2013,KIA,Forte,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,midsize car,5,27.0,37,30,8,2013,KIA,Forte Eco,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,midsize car,6,27.0,37,30,8,2013,KIA,Forte Eco,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,midsize car,9,27.0,37,30,8,2013,KIA,Forte Eco,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,small car,5,25.0,34,29,8,2013,KIA,Forte Koup,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,small car,6,25.0,34,29,8,2013,KIA,Forte Koup,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,small car,9,25.0,34,29,8,2013,KIA,Forte Koup,Not Hybrid
2.0,4.0,Man-6,2WD,Gasoline,small car,5,24.0,33,28,7,2013,KIA,Forte Koup,Not Hybrid
2.0,4.0,Man-6,2WD,Gasoline,small car,6,24.0,33,28,7,2013,KIA,Forte Koup,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,small car,5,23.0,31,26,7,2013,KIA,Forte Koup,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,small car,6,23.0,31,26,7,2013,KIA,Forte Koup,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,small car,9,23.0,31,26,7,2013,KIA,Forte Koup,Not Hybrid
2.4,4.0,Man-6,2WD,Gasoline,small car,5,22.0,32,26,7,2013,KIA,Forte Koup,Not Hybrid
2.4,4.0,Man-6,2WD,Gasoline,small car,6,22.0,32,26,7,2013,KIA,Forte Koup,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,midsize car,5,22.0,34,26,7,2013,KIA,Optima,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,midsize car,6,22.0,34,26,7,2013,KIA,Optima,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,midsize car,5,24.0,35,28,7,2013,KIA,Optima,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,midsize car,6,24.0,35,28,7,2013,KIA,Optima,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,midsize car,9,24.0,35,28,7,2013,KIA,Optima,Not Hybrid
2.4,4.0,Man-6,2WD,Gasoline,midsize car,5,24.0,35,28,7,2013,KIA,Optima,Not Hybrid
2.4,4.0,Man-6,2WD,Gasoline,midsize car,6,24.0,35,28,7,2013,KIA,Optima,Not Hybrid
2.4,4.0,AutoMan-6,2WD,Gasoline,midsize car,8,36.0,40,38,9,2013,KIA,Optima Hybrid,Not Hybrid
2.4,4.0,AutoMan-6,2WD,Gasoline,midsize car,9,36.0,40,38,9,2013,KIA,Optima Hybrid,Not Hybrid
2.4,4.0,AutoMan-6,2WD,Gasoline,midsize car,8,35.0,39,37,9,2013,KIA,Optima Hybrid EX,Not Hybrid
2.4,4.0,AutoMan-6,2WD,Gasoline,midsize car,9,35.0,39,37,9,2013,KIA,Optima Hybrid EX,Not Hybrid
1.6,4.0,Auto-6,2WD,Gasoline,small car,5,28.0,36,31,8,2013,KIA,Rio,Not Hybrid
1.6,4.0,Auto-6,2WD,Gasoline,small car,6,28.0,36,31,8,2013,KIA,Rio,Not Hybrid
1.6,4.0,Man-6,2WD,Gasoline,small car,5,29.0,37,32,8,2013,KIA,Rio,Not Hybrid
1.6,4.0,Man-6,2WD,Gasoline,small car,6,29.0,37,32,8,2013,KIA,Rio,Not Hybrid
1.6,4.0,Auto-6,2WD,Gasoline,small car,5,30.0,36,32,8,2013,KIA,Rio Eco,Not Hybrid
1.6,4.0,Auto-6,2WD,Gasoline,small car,6,30.0,36,32,8,2013,KIA,Rio Eco,Not Hybrid
2.4,4.0,Auto-6,4WD,Gasoline,small SUV,5,21.0,27,23,6,2013,KIA,Sorento,Not Hybrid
2.4,4.0,Auto-6,4WD,Gasoline,small SUV,6,21.0,27,23,6,2013,KIA,Sorento,Not Hybrid
2.4,4.0,Auto-6,4WD,Gasoline,small SUV,5,20.0,26,22,5,2013,KIA,Sorento,Not Hybrid
2.4,4.0,Auto-6,4WD,Gasoline,small SUV,6,20.0,26,22,5,2013,KIA,Sorento,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,small SUV,5,21.0,29,24,6,2013,KIA,Sorento,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,small SUV,6,21.0,29,24,6,2013,KIA,Sorento,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,small SUV,5,21.0,30,24,6,2013,KIA,Sorento,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,small SUV,6,21.0,30,24,6,2013,KIA,Sorento,Not Hybrid
2.4,4.0,Man-6,2WD,Gasoline,small SUV,5,20.0,27,22,5,2013,KIA,Sorento,Not Hybrid
2.4,4.0,Man-6,2WD,Gasoline,small SUV,6,20.0,27,22,5,2013,KIA,Sorento,Not Hybrid
3.5,6.0,Auto-6,4WD,Gasoline,small SUV,5,18.0,24,20,5,2013,KIA,Sorento,Not Hybrid
3.5,6.0,Auto-6,4WD,Gasoline,small SUV,6,18.0,24,20,5,2013,KIA,Sorento,Not Hybrid
3.5,6.0,Auto-6,2WD,Gasoline,small SUV,5,20.0,26,22,5,2013,KIA,Sorento,Not Hybrid
3.5,6.0,Auto-6,2WD,Gasoline,small SUV,6,20.0,26,22,5,2013,KIA,Sorento,Not Hybrid
1.6,4.0,Auto-6,2WD,Gasoline,station wagon,5,25.0,30,27,7,2013,KIA,Soul,Not Hybrid
1.6,4.0,Auto-6,2WD,Gasoline,station wagon,6,25.0,30,27,7,2013,KIA,Soul,Not Hybrid
1.6,4.0,Man-6,2WD,Gasoline,station wagon,5,25.0,30,27,7,2013,KIA,Soul,Not Hybrid
1.6,4.0,Man-6,2WD,Gasoline,station wagon,6,25.0,30,27,7,2013,KIA,Soul,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,station wagon,5,23.0,28,25,6,2013,KIA,Soul,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,station wagon,6,23.0,28,25,6,2013,KIA,Soul,Not Hybrid
2.0,4.0,Man-6,2WD,Gasoline,station wagon,5,24.0,29,26,7,2013,KIA,Soul,Not Hybrid
2.0,4.0,Man-6,2WD,Gasoline,station wagon,6,24.0,29,26,7,2013,KIA,Soul,Not Hybrid
1.6,4.0,Auto-6,2WD,Gasoline,station wagon,5,26.0,31,28,7,2013,KIA,Soul Eco,Not Hybrid
1.6,4.0,Auto-6,2WD,Gasoline,station wagon,6,26.0,31,28,7,2013,KIA,Soul Eco,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,station wagon,5,24.0,29,26,7,2013,KIA,Soul Eco,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,station wagon,6,24.0,29,26,7,2013,KIA,Soul Eco,Not Hybrid
2.0,4.0,Auto-6,4WD,Gasoline,small SUV,5,20.0,25,22,5,2013,KIA,Sportage,Not Hybrid
2.0,4.0,Auto-6,4WD,Gasoline,small SUV,6,20.0,25,22,5,2013,KIA,Sportage,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,small SUV,5,21.0,28,24,6,2013,KIA,Sportage,Not Hybrid
2.0,4.0,Auto-6,2WD,Gasoline,small SUV,6,21.0,28,24,6,2013,KIA,Sportage,Not Hybrid
2.4,4.0,Auto-6,4WD,Gasoline,small SUV,5,20.0,27,23,6,2013,KIA,Sportage,Not Hybrid
2.4,4.0,Auto-6,4WD,Gasoline,small SUV,6,20.0,27,23,6,2013,KIA,Sportage,Not Hybrid
2.4,4.0,Auto-6,4WD,Gasoline,small SUV,9,20.0,27,23,6,2013,KIA,Sportage,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,small SUV,5,21.0,30,25,6,2013,KIA,Sportage,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,small SUV,6,21.0,30,25,6,2013,KIA,Sportage,Not Hybrid
2.4,4.0,Auto-6,2WD,Gasoline,small SUV,9,21.0,30,25,6,2013,KIA,Sportage,Not Hybrid
2.4,4.0,Man-6,4WD,Gasoline,small SUV,5,19.0,25,21,5,2013,KIA,Sportage,Not Hybrid
2.4,4.0,Man-6,4WD,Gasoline,small SUV,6,19.0,25,21,5,2013,KIA,Sportage,Not Hybrid
2.4,4.0,Man-6,2WD,Gasoline,small SUV,5,20.0,27,23,6,2013,KIA,Sportage,Not Hybrid
2.4,4.0,Man-6,2WD,Gasoline,small SUV,6,20.0,27,23,6,2013,KIA,Sportage,Not Hybrid
6.5,12.0,AMS-7,4WD,Gasoline,small car,5,11.0,18,13,2,2013,LAMBORGHINI,Aventador Coupe,Not Hybrid
6.5,12.0,AMS-7,4WD,Gasoline,small car,5,10.0,16,12,1,2013,LAMBORGHINI,Aventador Roadster,Not Hybrid
5.2,10.0,AMS-6,4WD,Gasoline,small car,5,13.0,20,16,3,2013,LAMBORGHINI,Gallardo Coupe,Not Hybrid
5.2,10.0,Man-6,4WD,Gasoline,small car,5,12.0,20,15,3,2013,LAMBORGHINI,Gallardo Coupe,Not Hybrid
5.2,10.0,AMS-6,4WD,Gasoline,small car,5,13.0,20,16,3,2013,LAMBORGHINI,Gallardo Spyder,Not Hybrid
5.2,10.0,Man-6,4WD,Gasoline,small car,5,12.0,20,14,2,2013,LAMBORGHINI,Gallardo Spyder,Not Hybrid
2.0,4.0,SemiAuto-6,4WD,Gasoline,small SUV,5,17.0,24,20,5,2013,LAND ROVER,LR2,Not Hybrid
2.0,4.0,SemiAuto-6,4WD,Gasoline,small SUV,6,17.0,24,20,5,2013,LAND ROVER,LR2,Not Hybrid
5.0,8.0,SemiAuto-6,4WD,Gasoline,standard SUV,5,12.0,17,14,2,2013,LAND ROVER,LR4,Not Hybrid
5.0,8.0,SemiAuto-6,4WD,Gasoline,standard SUV,6,12.0,17,14,2,2013,LAND ROVER,LR4,Not Hybrid
5.0,8.0,SemiAuto-8,4WD,Gasoline,standard SUV,5,13.0,19,15,3,2013,LAND ROVER,Range Rover,Not Hybrid
5.0,8.0,SemiAuto-8,4WD,Gasoline,standard SUV,5,14.0,20,16,3,2013,LAND ROVER,Range Rover,Not Hybrid
5.0,8.0,SemiAuto-8,4WD,Gasoline,standard SUV,6,13.0,19,15,3,2013,LAND ROVER,Range Rover,Not Hybrid
5.0,8.0,SemiAuto-8,4WD,Gasoline,standard SUV,6,14.0,20,16,3,2013,LAND ROVER,Range Rover,Not Hybrid
2.0,4.0,SemiAuto-6,4WD,Gasoline,small SUV,5,20.0,28,23,6,2013,LAND ROVER,Range Rover Evoque,Not Hybrid
2.0,4.0,SemiAuto-6,4WD,Gasoline,small SUV,6,20.0,28,23,6,2013,LAND ROVER,Range Rover Evoque,Not Hybrid
5.0,8.0,SemiAuto-6,4WD,Gasoline,standard SUV,5,12.0,17,14,2,2013,LAND ROVER,Range Rover Sport,Not Hybrid
5.0,8.0,SemiAuto-6,4WD,Gasoline,standard SUV,5,13.0,18,15,3,2013,LAND ROVER,Range Rover Sport,Not Hybrid
5.0,8.0,SemiAuto-6,4WD,Gasoline,standard SUV,6,12.0,17,14,2,2013,LAND ROVER,Range Rover Sport,Not Hybrid
5.0,8.0,SemiAuto-6,4WD,Gasoline,standard SUV,6,13.0,18,15,3,2013,LAND ROVER,Range Rover Sport,Not Hybrid
1.8,4.0,CVT,2WD,Gasoline,small car,7,43.0,40,42,10,2013,LEXUS,CT 200h,Not Hybrid
1.8,4.0,CVT,2WD,Gasoline,small car,8,43.0,40,42,10,2013,LEXUS,CT 200h,Not Hybrid
2.5,4.0,SCV-6,2WD,Gasoline,midsize car,7,40.0,39,40,10,2013,LEXUS,ES 300h,Not Hybrid
2.5,4.0,SCV-6,2WD,Gasoline,midsize car,8,40.0,39,40,10,2013,LEXUS,ES 300h,Not Hybrid
3.5,6.0,SemiAuto-6,2WD,Gasoline,midsize car,5,21.0,31,24,6,2013,LEXUS,ES 350,Not Hybrid
3.5,6.0,SemiAuto-6,2WD,Gasoline,midsize car,6,21.0,31,24,6,2013,LEXUS,ES 350,Not Hybrid
3.5,6.0,SemiAuto-6,4WD,Gasoline,midsize car,5,19.0,26,21,5,2013,LEXUS,GS 350,Not Hybrid
3.5,6.0,SemiAuto-6,4WD,Gasoline,midsize car,6,19.0,26,21,5,2013,LEXUS,GS 350,Not Hybrid
3.5,6.0,SemiAuto-6,2WD,Gasoline,midsize car,5,19.0,28,23,6,2013,LEXUS,GS 350,Not Hybrid
3.5,6.0,SemiAuto-6,2WD,Gasoline,midsize car,6,19.0,28,23,6,2013,LEXUS,GS 350,Not Hybrid
3.5,6.0,SCV-6,2WD,Gasoline,midsize car,7,29.0,34,31,8,2013,LEXUS,GS 450h,Not Hybrid
3.5,6.0,SCV-6,2WD,Gasoline,midsize car,8,29.0,34,31,8,2013,LEXUS,GS 450h,Not Hybrid
4.6,8.0,SemiAuto-6,4WD,Gasoline,standard SUV,5,15.0,20,17,4,2013,LEXUS,GX 460,Not Hybrid
4.6,8.0,SemiAuto-6,4WD,Gasoline,standard SUV,6,15.0,20,17,4,2013,LEXUS,GX 460,Not Hybrid
2.5,6.0,SemiAuto-6,4WD,Gasoline,small car,5,21.0,27,23,6,2013,LEXUS,IS 250,Not Hybrid
2.5,6.0,SemiAuto-6,4WD,Gasoline,small car,6,21.0,27,23,6,2013,LEXUS,IS 250,Not Hybrid
2.5,6.0,SemiAuto-6,2WD,Gasoline,small car,5,21.0,30,24,6,2013,LEXUS,IS 250/IS 250C,Not Hybrid
2.5,6.0,SemiAuto-6,2WD,Gasoline,small car,6,21.0,30,24,6,2013,LEXUS,IS 250/IS 250C,Not Hybrid
3.5,6.0,SemiAuto-6,4WD,Gasoline,small car,5,19.0,26,22,5,2013,LEXUS,IS 350,Not Hybrid
3.5,6.0,SemiAuto-6,4WD,Gasoline,small car,6,19.0,26,22,5,2013,LEXUS,IS 350,Not Hybrid
3.5,6.0,SemiAuto-6,2WD,Gasoline,small car,5,19.0,27,22,5,2013,LEXUS,IS 350/IS 350C,Not Hybrid
3.5,6.0,SemiAuto-6,2WD,Gasoline,small car,6,19.0,27,22,5,2013,LEXUS,IS 350/IS 350C,Not Hybrid
5.0,8.0,SemiAuto-8,2WD,Gasoline,small car,5,16.0,23,18,4,2013,LEXUS,IS F,Not Hybrid
5.0,8.0,SemiAuto-8,2WD,Gasoline,small car,6,16.0,23,18,4,2013,LEXUS,IS F,Not Hybrid
4.6,8.0,SemiAuto-8,4WD,Gasoline,midsize car,5,16.0,23,18,4,2013,LEXUS,LS 460,Not Hybrid
4.6,8.0,SemiAuto-8,4WD,Gasoline,midsize car,6,16.0,23,18,4,2013,LEXUS,LS 460,Not Hybrid
4.6,8.0,SemiAuto-8,2WD,Gasoline,midsize car,5,16.0,24,19,4,2013,LEXUS,LS 460,Not Hybrid
4.6,8.0,SemiAuto-8,2WD,Gasoline,midsize car,6,16.0,24,19,4,2013,LEXUS,LS 460,Not Hybrid
4.6,8.0,SemiAuto-8,4WD,Gasoline,midsize car,5,16.0,23,18,4,2013,LEXUS,LS 460 L,Not Hybrid
4.6,8.0,SemiAuto-8,4WD,Gasoline,midsize car,6,16.0,23,18,4,2013,LEXUS,LS 460 L,Not Hybrid
4.6,8.0,SemiAuto-8,2WD,Gasoline,midsize car,5,16.0,24,19,4,2013,LEXUS,LS 460 L,Not Hybrid
4.6,8.0,SemiAuto-8,2WD,Gasoline,midsize car,6,16.0,24,19,4,2013,LEXUS,LS 460 L,Not Hybrid
5.0,8.0,SCV-8,4WD,Gasoline,midsize car,7,19.0,23,20,5,2013,LEXUS,LS 600h L,Not Hybrid
5.0,8.0,SCV-8,4WD,Gasoline,midsize car,8,19.0,23,20,5,2013,LEXUS,LS 600h L,Not Hybrid
5.7,8.0,SemiAuto-6,4WD,Gasoline,standard SUV,5,12.0,17,14,2,2013,LEXUS,LX 570,Not Hybrid
5.7,8.0,SemiAuto-6,4WD,Gasoline,standard SUV,6,12.0,17,14,2,2013,LEXUS,LX 570,Not Hybrid
3.5,6.0,SemiAuto-6,4WD,Gasoline,small SUV,5,18.0,24,20,5,2013,LEXUS,RX 350,Not Hybrid
3.5,6.0,SemiAuto-8,4WD,Gasoline,small SUV,5,18.0,26,21,5,2013,LEXUS,RX 350,Not Hybrid
3.5,6.0,SemiAuto-6,4WD,Gasoline,small SUV,6,18.0,24,20,5,2013,LEXUS,RX 350,Not Hybrid
3.5,6.0,SemiAuto-8,4WD,Gasoline,small SUV,6,18.0,26,21,5,2013,LEXUS,RX 350,Not Hybrid
3.5,6.0,SemiAuto-6,2WD,Gasoline,small SUV,5,18.0,25,21,5,2013,LEXUS,RX 350,Not Hybrid
